Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
"Permisi Dok, saya Salsabila umur 21 tahun, semenjak saya melihat ayah dan ibu saya bertengkar dan itu selalu terjadi, saya jadi kepribadian yang aneh, saya mulai mengalami mood Swing, saya jadi lebih peka terhadap perasaan, saya jadi takut dengan laki-laki, saya mulai meroko, saya selalu ingin bunuh diri dan menyesal terlahir jadi perempuan, dan saya jadi sangat tertutup dengan lingkungan, saya juga mengalami insomnia, apakah saya perlu ke dokter atau psikiater dok, dan bagaimana cara menjelaskan ke orang tua kalau saya butuh ke dokter atau psikiater...?","Mood swing, takut dengan lawan jenis dan perasaan ingin bunuh diri",https://www.alodokter.com/komunitas/topic/bagaimana-cara-menjelaskan-ke-orang-tua-bahwa-kita-butuh-ke,Bipolar,0,0,0,1,0,0,1,0,0
"Hai, saya binggung dengan posisi saya saat ini. Saya merasa sangat lelah dan tertekan, tetapi hal ini sudah sangat sering terjadi, bahkan sampai ke titik dimana saya punya pemikiran untuk bunuh diri. Tetapi, semakin ke sini saya juga sudah tidak ingin melalukan hal itu. Saya akan menangis dan tertekan. Tetapi, ketika saya menangis saya tidak merasa lega akhir-akhir ini. bahkan seperti dada saya terasa sesak. jika biasa nya sesudah menangis akan merasa lega walau saya tidak bisa menceritakan kepada siapapun. tapi, kali ini saya tidak merasakan hal itu dan itu membuat saya tertekan dan lelah. Apa faktor nya ya dok? Terimakasih.",Merasa putus asa dan sangat lelah dengan hidup,https://www.alodokter.com/komunitas/topic/perasaan-ketika-sudah-sangat-lelah-dengan-hidup,Bipolar,0,0,0,0,0,0,1,0,0
"Hallo Dokter. Saya mahasiswa 20 tahun.\u003c/p\u003e\n\u003cp\u003eSudah hampir satu tahun ini saya selalu menangis setiap hari dan sangat sensitif. Saya juga sering sekali badmood dalam waktu yang singkat. Saya sangat suka menggambar, tetapi satu tahun belakangan ini saya sangat tidak berminat melakukan hobi saya.\u003c/p\u003e\n\u003cp\u003eSaya juga sering sekali kesulitan tidur, terlebih jika malam hari saya sering kepikiran hal-hal menyakitkan yang pernah saya alami atau membayangkan hal-hal yang saya takutkan mungkin saja terjadi ketika saya sedang tidur. Saya sangat suka belajar, tetapi akhir-akhir ini saya lebih mudah lelah dan tidak semangat. Ketika saya menangis saya sering sekali kepikiran untuk menyakiti diri sendiri ataupun bunuh diri, tetapi saya sadar dan tidak melakukannya.\u003c/p\u003e\n\u003cp\u003eSaya mudah sekali tiba-tiba merasa tenang dan sangat bahagia, tetapi saya juga mudah sekali tiba-tiba merasa tidak tahu tujuan hidup dan berpikiran untuk bunuh diri.\u003c/p\u003e\n\u003cp\u003eJadi apa yang sebenarnya terjadi dengan saya? dan apa yang harus saya lakukan?","Penyebab mudah menangis, sensitif, sulit merasa tenang dan sulit tidur",https://www.alodokter.com/komunitas/topic/selalu-merasa-tidak-tenang,Bipolar,0,0,0,1,0,0,1,0,0
"Halo dok, saya umur 14 tahun, kemarin saya sudah bertanya tanya tentang yang saya alami dan rasakan. Kemungkinan saya depresi dan mengalami gangguan bipolar. Akhir akhir ini saya merasa terkucilkan dan dibenci jadi saya suka menangis tiba tiba. Apa saya bertambah parah? Tolong penjelasannya.","Perasaan seperti dikucilkan, dibenci, hingga membuat sering menangis tanpa sebab",https://www.alodokter.com/komunitas/topic/merasa-dikucilkan-dan-dibenci,Bipolar,0,0,1,0,0,0,1,0,0
"dok saya akhir2 ini merasa gelisah dan mood saya kadang senang dan kadang sedih, saya juga selalu memikirkan hal2 yang berlebih, jika saya sedang sendiri saya suka berpikir hal yang tidak seharusnya saya lakukan, saya juga begitu tertutup dengan hal pribadi yang saya rasakan kepada orang2 di sekitar saya.",Penyebab mood yang mudah berubah disertai terlalu berpikir berlebihan,https://www.alodokter.com/komunitas/topic/apa-hal-yang-saya-alami-ini-wajar-,Bipolar,0,0,0,0,0,0,1,0,0
"Dok saya mau nanya deh, ada apa ya dengan diri saya? Terkadang saya suka mengeluarkan air mata tanpa sebab, nangis tersedu\"" tp saya sendiripun gatau apa yg lg dipikirin. Dan terkadang setelah air mata kluar pikiran plong, bisa ketawa lg. Suasana hatipun sering berubah-ubah (kadang nangis, kadang bahagia)",Menangis tanpa sebab dan perasaan sering berubah-ubah,https://www.alodokter.com/komunitas/topic/bagaimana-mengetahui-kejiawaan-diri-sendiri-,Bipolar,0,0,0,0,0,0,1,0,0
"Dokter, saya merasakan perubahan mood yg drastis akhir ini. Sudah berlangsung 1,5 tahun.Krn banyaknya bahasan ttg kesehatan mental, sy baru tau bhwa itu bisa dialami oleh siapapun.Saya sering merasa hidup saya tidak berguna, apapun yg saya upayakan untuk hidup yg lbh baik hasilnya sia2. Saya juga merasa saya lbh buruk dr org lain, itu sebabnya saya selalu gagal.Satu hal yg baru saya sadari, saya sangat pelupa. Saya bisa lupa banyak peristiwa dan orang, dan kadang org lain sampai heran bagaimana mungkin saya melupakan semua itu. Saya merasa saya sering menjalani hidup saya dengan setengah sadar atau tidak konsen, atau apa itu, saya juga tidak paham.Saya selalu merasa tidak ada org yg menyayangi dan menerima saya benar2, sehingga suatu hari saya akan ditinggalkan oleh mereka.Beberapa kali saya ingin bunuh diri, tetapi sebuah peristiwa bunuh diri terjadi di kos saya, dan ketika melihat itu saya jd berpikir bahwa bunuh diri itu mengerikan. Saya pindah dr kos itu krn trauma melihat kejadian itu.Saya sering merasa lelah secara mental dan fisik. Saya merasa hidup ini berat dan saya merasa sendirian memghadapinya.Yg saya ingin tanyakan, apa kira2 yg terjadi pada saya? Dan kemana saya harus pergi? Ke psikolog atau psikiater?Saya merasa saya sangat butuh bantuan","Merasa tidak berguna, mudah lupa disertai sulit konsentrasi dan sering muncul keinginan bunuh diri",https://www.alodokter.com/komunitas/topic/psikolog-atau-psikiater619846,Bipolar,0,0,0,0,1,0,1,0,0
"Halo dok, :)Saya Ole, berumur 21 tahun.Saya ingin menanyakan perihal masalah penyakit mental saya. Saya tahu ini akan panjang, tapi saya mohon. Saya tidak hanya curhat semata. Saya berusaha menjelaskan secara rinci setiap munculnya gangguan mental saya. Saya sudah berkonsultasi kebeberapa dokter dan psikiater secara online. Karena sesi terbatas, mereka hanya mendiagnosa gejala mental saya ketika muncul. Dan ini penjelasan lengkapnya.Sejak kecil saya memiliki kepribadian Sanguinis. Iya seperti saya anak yang ceria, senang berbicara, mudah beradaptasi dengan lingkungan, ramah dengan semua orang, saya jga humoris bgt, dan mudah bergaul. Sejak kecil hingga sekarang pun saya masih seperti ini. Saya tidak memiliki kesulitan dengan hal diatas.Sejak saya umur 5 tahun - 15 tahun (2014). Banyak sekali kejadian buruk yang menimpa saya. Seperti, Mengalami pelecehan sexual (dari orang dewasa, pedophile), perceraian kedua orang tua saya, mengalami bullying di lingkungan sekolah atau rumah.Setiap saya sedang mendapatkan deretan kejadian diatas, saya selalu menjadi anak yang pendiam, alias tidak menceritakannya kepada siapa2. Dan kembali menjadi anak yang sanguinis (ceria kembali).Kemudian diumur saya yang 15tahun (2014) - 19 tahun (2018). Saya mendapatkan kejadian buruk lagi. Seperti, Hubungan buruk antara ibu dan ayah tiri saya, Diledek teman karena masalah fisik (mereka selalu beranggapan ini hanya bercanda), dan menjadi pusat perhatian (yang berakibat saya sering diikuti orang (stalker), pelecehan sexual).Saya masih tetap menjadi anak yang Sanguinis. Bahkan semua rentetan kejadian saya sejak kecil ini tidak mempengaruhi saya dalam bidang akademik. Saya selalu masuk 4 besar sejak Sd-SMK.Tapi, sejak awal hubungan buruk ayah tiri saya dan ibu saya. Mulai muncul kejadian seperti Cemas, marah, kesal, sedih, panik, badan gemetar hebat. Saya sering terkena gejala seperti itu bahkan tiba-tiba tanpa alasan. Periode itu selalu berlangsung selama 4-7 hari (pernah lebih dari 2 minggu-1bulan). Saya akan menjauhi diri dari lingkungan saya. Baik disekolah, rumah, ataupun sosial media akan saya hapus semuanya. Sampai saya kembali menjadi anak yang ceria lagi (sanguinis). Dan kejadian mental ini selalu terjadi berulang ulang.Sampai Saya mulai kehilangan minat hidup saya, hobby saya, bahkan saya tidak memikirkan masa depan lagi. Saya memiliki insomnia berat, bahkan sering kaget dan bangun berkali2, bahkan tidak bisa tidur berhari hari. Saya melakukan kegiatan tanpa memikirkan apapun. Sampai di umur 17tahun (2017). Saya mulai memukan hobby sya kembali yaitu menggambar. Dan bekerja menjadi freelance illustrator. Karena kepribadian sanguinis saya, saya memiliki banyak sekali teman. Bahkan 80% klien saya berasal dari negara lain. Dan saya tidak memiliki masalah berhadapan dengan mereka. Dan itu membuat saya memiliki banyak job dan saya senang dengan itu. Sampai kemudian saya mengalami gangguan mental saya. Saya merasakan cemas, marah, panik, gelisah, sedih, gemetar hebat, Hingga saya tidak ingin menggambar lagi, saya menghapus semua akun sosial media saya, saya menjauhi semua teman saya, saya mencancel semua pekerjaan saya, bahkan saya membuat keputusan berhenti dari pekerjaan itu.Tapi setelah saya sadar dengan apa yang saya lakukan diatas, saya mengalami gangguan mental itu kembali. Karena saya sudah menghancurkan karir saya. Karir yang saya bangun dan membuat saya senang. Kemudian saya melakukan berbagai meditasi, mulai menjauhi orang yang memberikan efek negatif, mendengarkan musik yang saya sukai, pergi ketempat yang saya senangi, mulai bercerita dengan teman yg bisa saya percaya, saya melakukan berbagai cara untuk membuat saya lebih baik. Sampai akhirnya saya mulai membuat akun media sosial yang baru, mencari teman baru, relasi yang baru, membangun karir saya di dunia freelance illustrator dari awal kembali. Karena sifat saya yang Sanguinis ini, saya tidak memiliki masalah memulai ini. Sama seperti sebelumnya, saya memiliki banyak job dan lainnya. Dan gangguan mental saya itu datang kembali, saya mulai melakukan hal yang sama. tidak ingin menggambar lagi, saya menghapus semua akun sosial media saya, saya menjauhi semua teman saya, saya mencancel semua pekerjaan saya, bahkan saya membuat keputusan berhenti dari pekerjaan itu.Dan ketika saya sadar lagi atas apa yang saya lakukan, saya akan mengalami gangguan mental lagi karena lagi2 sya menghancurkan karir dan pertemanan saya.Ini terjadi sampai detik ini dok, saya sudah 5x berganti platform pekerjaan freelance illustrator. Dan saya tidak ingat sudah berapa akun yang saya hapus dan buat lagi. Ini juga berlaku dengan hubungan teman sya atau percintaan saya. Seperti saya menjadi panik gelisah marah dan gemetar kemudian membuat keputusan tanpa sadar. Dan ketika sadar saya akan mengalami gangguan kembali. Saya tidak tahu apakah saya labil atau impulsive. Saya sering mengalami gangguan ini tanpa pemicu. Saya sering juga mengalami gangguan dipuncak tersedih dan kemudian sya akan tertawa2 setelahnya. Dan kembali ceria. Saya sering sekali mengalami ini. Perubahan Sanguinis, menjadi sangat sedih,marah,panik dan gemetar, kemudian tertawa dan normal kembali. saya sudah tidak ragu lagi berkata ingin mati didepan ibu saya. Saya juga terkadang merasa asing dengan wajah saya ketika saya bercermin, saya tidak mengenali bahwa itu adalah saya.Saya sudah melakukan metode segala cara untuk diri saya sendiri. Karena pada dasarnya saya anak yang sanguinis dan sangat ceria. Tapi setiap gangguan mental itu benar membuat saya menjadi pribadi yang lain (berlawanan). Saya sudah berkonsultasi dengan beberapa dokter umum dan psikiater di masa pandemik ini secara online. Karena sesi nya terbatas, saya hanya bisa memberitahu gejala mental yang sya alami ketika gangguan itu muncul. mereka mendiagnosa saya mengalami Episode Depresi. Dan saya belum memberitahu kepribadian sya secara normal. Yaitu saya anak yang berlawanan alias kepribadian Sanguinis. Jika dokter ingin tahu, kemarin saya mengalami gangguan mental ini. Dan ketika saya mengetik ini, saya sudah memiliki perasaan yang bahagia dan ceria seperti biasa. Semua itu terjadi tanpa alasan. Bebrapa teman dekat saya berkata saya Depresi, dan kebanyakan dari mereka bilang saya Bipolar. Karena saya anak yang tertawa ceria dan sering menghilang tiba2. Dan kembali seperti ceria lagi. Dan menurut dokter, apa jenis penyakit mental saya? Karena ini di masa pandemik, apakah saya harus segera ke psikiater dok? Atau saya bisa kesana kapan saja nanti? Tapi jika saya menunda, kemungkinan saya bisa melakukan hal2 lain diluar nalar sayaTerima kasih Dokter. :)",Perubahan mood yang sangat ekstrim apa jenis penyakit mental saya?,https://www.alodokter.com/komunitas/topic/apa-jenis-penyakit-mental-saya--,Bipolar,1,0,0,0,1,0,1,1,0
"Halo dok, sejak usia 15 tahun saya sering menyayat tangan saya ketika saya merasa tertekan dan sedih. Kebiasaan ini terus berlanjut selama hampir 3 tahun. Setiap saya merasa sedih, marah dan tertekan saya terus menyayat tangan saya, dengan begitu saya merasa lega dan merasa beban saya hilang. Tidak pernah berpikir untuk bunuh diri, tapi terus ingin menyakiti diri sendiri ketika marah dengan keadaan. Selain itu saya juga sering menangisi hal receh yang tidak penting, dan mood yang berubah-ubah.",Cara menghentikan menyakiti diri sendiri dan perasaan yang berubah-ubah,https://www.alodokter.com/komunitas/topic/self-harm96c759,Bipolar,0,0,1,0,0,0,1,0,0
"Selamat malam Dok, sy mau tanya mengenai adik saya. Umur nya 35th.perempuan. saat ini adik sy sepertinya mengalami depresi atau tantrum sy jg kurang paham. Tetapi dr kejadian2 yg terjadi adik sy suka marah meledak2, emosi nya tak terkontrol, mata melotot, berteriak2, berkata kasar, melempar barang dan orang yg ada disekitar nya menjadi pelampiasan, bahkan pernah 1x menjeduhkan kepalanya ke lemari. Itu terjadi ketika dia memikirkan hal2 yg telah berlalu dari kejadian2 yg menyakitkan bt dia. Seperti dia menyimpan dendam. Apa depresi atau tantrum nya ini jg akibat dia juga sudah tidak bekerja selama 1tahun krn memang blm dpt kerja. Lalu dia juga merasa kenapa hanya dia yg belum menikah sedang saya kakaknya dan 2 orang adik sy yg lain sudah menikah. Yg ingin sy tanya kan bagaimana cara untuk mengatasinya permasalahan adik sy ini. Sedangkan skrg jg sdg dlm keadaan Covid 19 jd kami juga dirumah saja. Klo pun harus ke rmh sakit konsultasi,atau hal sejenisnya bagaimana cara membujuk nya agar mau pergi ke rmh skt. Mohon penjelasannya Dokter. Terima kasih banyak","Emosi tidak terkontrol, mata melotong, sering berteriak dan berkata kasar",https://www.alodokter.com/komunitas/topic/cara-menyembuhkan-depresi,Bipolar,1,0,0,0,0,0,1,0,0
Malam dok .saya tania berusia 23thn saya baru 1bulan menikah .mau nanya nih dok. blakangan ini gejala² kehamilan di diri saya sperti pusing susah tidur di malam hari dan emosional tak terkendali sering pipis .apakah itu termasuk dlm kategori positif hamil ya dok? Sya blm sempat periksa k dokter takutnya masi negatif,Apa sajakah tanda awal kehamilan?,https://www.alodokter.com/komunitas/topic/pusing-mendadak-emosional-tak-terkendali-dan-sering-pipis-apakah-itu-positif,Bipolar,0,0,0,0,0,0,0,0,1
"Dok, saat pms biasanya saya mengalami gejala mood swing yg ringan seperti perasaan sedih biasa. Namun seminggu terakhir ini saya merasa gejala mood swingnya semakin parah, saya tidak bisa berhenti menangis hingga bisa histeris, kepala dipenuhi pikiran2 negatif dan berakhir dgn sakit kepala dan sesak nafas. Apakah saya memiliki gejala PMDD? Terima kasih.",Mood yang mudah berubah disertai pikiran negatif dan sakit kepala sebelum haid,https://www.alodokter.com/komunitas/topic/pmdd,Bipolar,0,0,0,0,0,0,1,0,0
"Saya umur 14 tahun. Mood saya cepat sekali berubah, kadang senang kadang sedih. Saya suka sekali menangis di malam hari sebelum tidur padahal tak ada yang perlu ditangisi, saat menangis saya selalu merasa tertekan, bersalah jadi suka menyalahkan diri sendiri. Saya percaya bahwa saya memiliki kepribadian ganda, saat saya menangis tangan saya akan reflek mengusap kepala atau yang lain untuk menenangkan diri sendiri. Saya mudah sekali terpancing emosi, mudah cemburu dan lainnya. Saya selalu tertekan saat orang tua saya memarahi saya hingga membentak, terkadang saya membalas dengan membentak terkadang hanya diam dan memandang dengan sinis. Saya juga selalu ingin disorot dan diberi dukungan, pujian seolah olah saya sangat haus akan kasih sayang. Apakah ini wajar? Tolong penjelasannya terima kasih",Perubahan mood yang sangat cepat dan percaya memiliki kepribadian ganda,https://www.alodokter.com/komunitas/topic/perubahan-mood--kepercayaan-terhadap-kepribadian-ganda--mudah-emosi-dan-lainnya,Bipolar,1,0,0,0,0,0,1,0,0
"Halo dok.. saya mau tanya, beberapa tahun ini saya banyak pikiran bahkan memikirkan hal2 yg tidak terlalu penting awalnya saya pikir ini hanya stres dan saya cuman berolahraga.Tp belakangan ini tanpa saya sadari saya sering menggigit kuku, mengetuk2 meja dgn kuku, terkadang juga saya memitikkan kuku jempol ke kuku telunjuk sampai telunjuk saya lecet untungnya saya selalu berhenti ketika saya menyadari apa yg saya lakukan, saya pikir ini gangguan kecemasan.Belakangan ini saya juga suka tiba2 keinget kejadian yg tidak menyenangkan yg pernah terjadi dalam hidup saya dari kejadian yg memalukan, kejadian yg membuat saya merasa tidak adil, sampai kejadian yg membuat saya menyesal dan merasa bersalah, setiap saya mengingat kejadian2 ini saya selalu reflex memukul jidat saya dgn keras saya berharap bisa berhenti mengingat itu semua bahkan saya trauma sama lagu2 yg pernah jadi favorit saya.Saya juga biasanya paling takut untuk punya mimpi buruk, tp belakangan ini saya berhenti berdoa sebelum tidur \u0026amp; setiap hari selalu berharap buat punya mimpi buruk, ketika pagi saya bangun saya terbiasa mereview mimpi yg saya alami dimalam hari.Setiap saya tertawa lepas karna hal2 lucu entah kenapa saya selalu nangis dada tuh rasanya pengap.Saya tau kalau saya mengidap gangguan kejiwaan, tp bolehkah saya tau gangguan kejiwaan apa yg saya alami dan seberapa parah?",Kebiasaan menggigit kuku dang mengetuk meja dengan kuku,https://www.alodokter.com/komunitas/topic/apakah-saya-mengalami-gangguan-kejiwaan-yang-parah-,Bipolar,0,0,0,1,0,0,1,0,0
"Alodokter, saya berumur 21thn. Ingin bertanya kenapa ya saya selalu gelisah berlebihan, ovethinking, dan slalu menyalahkan diri saya sendiri jika ada masalah yg bahkan hal yang sangat sepelepun membuat saya tidak bisa tidur tenang dan slalu terbangun, lalu terkadang saya sangat lelah dan berfikir apa tujuan dari hidup. Emosi saya pun tidak stabil, dan saya benci dengan diri saya sendiri. Apakah itu masih wajar?",Penyebab cemas dan gelisah berlebihan,https://www.alodokter.com/komunitas/topic/cemas-berlebihan5a8503,Bipolar,0,0,0,1,0,0,1,0,0
"Assalamualaikum Dok Perkenalkan Nama Saya Putri, Saya Sekarang berusia 18 Tahun, Dok saya ingin bertanya kan saya itu selalu cemas kadang suka menangis tanpa ada penyebabnya lalu misalkan saya ketawa berlebih atau gembira berlebih setelahnya otomatis saya langsung nangis, kemudian dok jika saya ada di keramaian saya selalu tidak nyaman dan gelisah serta cemas oleh karena itu sebisa mungkin menjauhi kerumunan lalu dok saya juga sering menghayal dan terkadang berbicara sendiri, entah kenapa saya sering berbicara serta menghayal fi waktu yang bersamaan sehingga saya terkadang bingung kenapa bisa seperti ini. pertanyaan saya dok kira ² Penyakit atau gejala apa yang saya Alami?","Sering cemas, menangis tanpa sebab dan tidak suka keramaian",https://www.alodokter.com/komunitas/topic/gelisah--menghayal-tidak-suka-kerumunan,Bipolar,0,0,0,1,0,0,1,0,0
"Halo dok...saya disini ingin sedikit bercerita.dalam pandangan orang lain dan saya sendiri,kepribadian saya termasuk kedalam seseorang yang humoris,percaya diri,dan tentunya memiliki banyak teman.terkadang,saya juga menjadi tempat segala keluh kesah setiap teman saya dan saya sendiri juga menikmati masa-masa bisa membantu teman saya dengan berbagai saran dan menjadi pendengar yang baik.hanya saja,sejak kecil saya memiliki kebiasaan berbicara sendiri seolah ada orang yang saya ajak berbicara.orang tua saya bilang,kemungkinan itu adalah teman imajinasi saya atau semacamnya...tapi masalahnya adalah teman imajinasi itu memiliki wujud bagi seseorang yang mengalami dan hanya orang tersebut yang bisa melihat disaat orang lain tak bisa.tapi bahkan saya tak pernah tahu wujud sosok yang kerap menjadi teman berbincang saya,seolah saya berbicara hanya pada suara tanpa wujud.saya juga terkadang bisa berubah menjadi seseorang yang pemurung tanpa sebab,disaat keadaan baik-baik saja secara mendadak saya bisa menjadi sosok yang tak peduli,pendiam,dan terkadang bisa menangis tanpa adanya alasan atau penyebab.karena perubahan sikap saya yang sering kali tiba-tiba dan bisa berlangsung hingga berminggu-minggu orang tua selalu saja bertengkar dengan saya yang termasuk anak yang jarang membantah.saya baru saja membaca mengenai alter ego ini,rasanya masih tak percaya jika hal semacam ini terjadi pada saya.disini saya merasa senang dan menerima apa adanya kepribadian saya yang periang,humoris,percaya diri,dan selalu menjadi pendengar yang baik.saya menikmati semua kepribadian itu dihidup saya.tapi mengapa diri saya justru menciptakan kepribadian semacam itu?!.mengapa diri saya menciptakan kepribadian yang benar-benar buruk ketika kepribadian saya yang sesunguhnya tidak menginginkan hal itu sama sekali?!.mohon bantuannya dokter.",Perubahan sikap yang sangat tiba-tiba,https://www.alodokter.com/komunitas/topic/alter-ego-,Bipolar,1,0,0,1,0,0,1,0,0
"pagi dok saya ingin bertanya.jadi saya memiliki kepribadian baik, ramah, dan menyenyangkan, namun ketika saya sedang capek, atau terlalu ambisius mengerjakan tugas hingga larut pagi membuat saya jadi tiba² emosional, ancur, dan tiba² galau sendiri padahal yang di galau-in pun ga ada, semua orang di sekitar saya jadi kena pelampiasan marah saya. namun dengan beberapa waktu dengan saya menenangkan diri tiba² saya kembali dan keadaan saya sebelumnya dan saya ga sadar kalo saya semarah itu sebelumnya. kenapa yaaa :)",Penyebab sifat dan mood yang mudah berubah,https://www.alodokter.com/komunitas/topic/ada-apa-dengan-saya-ya-,Bipolar,0,0,0,0,0,0,1,0,0
"Nama saya shifa, sifat saya kadang berubah, ubah, apakah saya memiliki kepribadian ganda? Yang paling dominan adalah rasa emosi saya, padahal saya juga menyadari, kalau saya orang yang gak gampang emosi, saya sering merasa ketakutan, sedih, saya pun juga gampang lupa, mungkin ini efak saya depresi/ stres, kepala saya sakit, apa yang harus saya lakukan?, tapi saya masih bisa mengendalikannya, walaupun begitu, saya malah terasa tidak kenal diri saya sendiri",Penyebab sifat dan mood yang mudah berubah,https://www.alodokter.com/komunitas/topic/psikologi005f4c,Bipolar,0,0,0,0,0,0,1,0,0
"pagi dok, Saya berumur 21 tahun.Saya punya hobby membaca baik buku novel ataupun komik.Sebagaimana seorang pembaca saya pasti menghayati setiap cerita yang saya baca..Tapi belakangan saya merasa mood saya sangat mudah berubah dengan ekstrim tergantung bagaimana jalan cerita yang saya baca, jika jalan ceritanya sedih saya akan ikut merasa depressi sendiri, dada sesak, tidak napsu makan, menangis, melamun bisa sampai berhari hari hingga saya membaca lagi cerita yang lebih menyenangkan.Dan sebaliknya jika jalan ceritanya menyenangkan, mood saya akan menjadi sangat baik.Untuk kondisi ini dinamakan apa ya dok? Bagaimana mengatasinya?",Mood mudah berubah setelah baca buku atau cerita,https://www.alodokter.com/komunitas/topic/mood-mudah-berubah-karena-buku-atau-cerita,Bipolar,0,0,0,1,0,0,1,0,0
"Selamat Pagi Dok, sy mau brtanya, sy baru saja menikah, dan istri sy membuat pengakuan bahwa dia pernah sex dengan pria lain, dengan begitu pastinya sy harus sex dg istri sy memakai kondom agar tidak tertular kuman, benar bukan Dok? Jadi, apakah jika saya sex tanpa kondom tidak apa apa?, karena jika menggunakan kondom sy rasa kenikmatan dlm berhubungan sex akan berkurang",Cara berhubungan intim dengan pasangan yang pernah berhubungan intim dengan pria lain,https://www.alodokter.com/komunitas/topic/bagaimana-cara-sex-dengan-istri-yang-sudah-pernah-sex-dengan,Pasangan,0,0,0,0,0,0,0,0,1
"Halo dokSaya dan pacar saya berbeda usia 8 thn, apakah dampak positif dan negatif dalam hubungan kami jika kami menikah. Dan apakah dampak negatif dalam melakukan hubungan intim",Dampak positif dan negatif dalam berhubungan dengan pasangan yang berbeda usia 8 tahun,https://www.alodokter.com/komunitas/topic/hubungan-intimceb8ef,Pasangan,0,0,0,0,0,0,0,0,1
"Dok, 1 setengah bulan yang lalu pasangan saya dinyatakan positif gonore, lalu saat saya periksa saya dinyatakan negatif, apakah gonore bisa menginfeksi hanya salah satu pasangan? mohon dijawab dok, terima kasih",Apakah gonore bisa menginfeksi hanya salah satu pasangan?,https://www.alodokter.com/komunitas/topic/gonore36828e,Pasangan,0,0,0,0,0,0,0,0,1
"Siang dok. Ijin bertanya, beberapa hari yang lalu saya merasa sangat marah karna merasa diabaikan oleh pasangan yang kebetulan jadwal kerjanya sangat padat dan sibuk dan juga kondisi kami yg ldr. Selain itu saya merasa kesepian saat dia sibuk bekerja. Sampai akhirnya saat itu saya bener-bener merasa sangat marah dan menyalahkannya bahkan mengatainya dgn hal yg kurang baik. Setelah itu pasangan saya memutuskan meninggalkan saya. Malamnya saya membaca kembali seluruh chat kami sebelumnya dan itu membuat saya kaget karna sebelumnya kami baik-baik saja dan saya baru ingat pada saat saya marah saya tidak ingat kejadian sebelumnya. Itu bagaimana ya dok?",Setelah marah tidak mengingat kejadian sebelumnya,https://www.alodokter.com/komunitas/topic/marah-tapi-tidak-ingat-kejadian-sebelumnya,Pasangan,0,1,0,0,0,0,0,0,0
"Alo Dokter,\u003c/p\u003e\n\u003cp\u003e \u003c/p\u003e\n\u003cp\u003eSaya pria 33 tahun dan baru menikah +/- 2 bulan dengan seorang janda berumur 34 tahun, sebelumnya saya menduda +/- 4 tahun.\u003c/p\u003e\n\u003cp\u003eDi pernikahan saya yang kedua ini, hasrat ingin berhubungan intim dengan istri muncul setiap hari, permasalahannya, istri saya sering memberikan sinyal penolakan bahkan dengan jelas menolak dengan alasan tidak mood, dll.\u003c/p\u003e\n\u003cp\u003eBeberapa kali saya bahas hal ini dengan istri namun tidak menemui jalan tengah dan pembahasan tersebut berakhir begitu saja dan saya memilih diam ketimbang emosional.\u003c/p\u003e\n\u003cp\u003eDi pernikahan saya yang pertama dengan istri saya (alm.), saya tidak pernah mengalami penolakan, dan keinginan berhubungan intim saat itu hanya 3-4x dalam seminggu. Intinya, di pernikahan saya yang pertama, tidak pernah ada masalah dalam urusan hubungan intim.\u003c/p\u003e\n\u003cp\u003ePertanyaan saya:\u003c/p\u003e\n\u003cul\u003e\n\u003cli\u003eApakah wajar/normal saya ingin berhubungan intim setiap hari ?\u003c/li\u003e\n\u003cli\u003eApakah kondisi seperti ini beresiko fatal untuk rumah tangga saya sekarang ?\u003c/li\u003e\n\u003c/ul\u003e\n\u003cp\u003eDemikian yang ingin saya tanyakan, mohon dapat diberikan penjelasan/pemahaman.\u003c/p\u003e\n\u003cp\u003eTerima kasih sebelumnya.\u003c/p\u003e\n\u003cp\u003e ",Apakah wajar ingin berhubungan intim setiap hari?,https://www.alodokter.com/komunitas/topic/frekuensi-hubungan-intim,Pasangan,0,0,0,0,0,0,0,0,1
