Curhat,Judul,Link,Topic,Keluarga,Percintaan,Anak Remaja,Pengembangan Diri,Trauma,Phobia,Masalah Emosi,Bullying,Bukan Psikologi
selamat sore dok ibu merasakan kesemutan tangan kaki setip malam hingga tidur periksa diaknosis gejala stroke hingga habis obat dokter nphasil periksa kolestrol 220 tekanan darah 170 nplalu solusinya meminum obat iya dok kesemutan hilang kasihan ibu susah tidur merasakan kesemutan malam npsekian dok terimakasih,Kesemutan di tangan dan kaki setiap malam hingga tidak bisa tidur,https://www.alodokter.com/komunitas/topic/gejala-strokeb546d8,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
permisi dokter sulit tidur akibat pikiran berpikir negatif pikiran takut tumbuh ekspetasi tua anak sukses normal anak umur 21 dok bimbang nya merokok minum beralkohol dok,Tidak bisa tidur akibat cemas dan gelisah akan masa depan,https://www.alodokter.com/komunitas/topic/tidak-bisa-tidur-akibat-cemas-dan-gelisah-akan-masa-depan,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
hallo dok perihal kebiasaan tidur hampir mengalami sleep paralysis berulang ulang kecil memburuk menginjak hingga kuliah mencoba mengikuti anjuran tidur 8 jam perhari maksimal tidur 6 jam kehabisan energi besok harinya mencoba mengubah lifestyle sehat dn rutin berolahraga gangguan tidur peminum kopi pagi terkadang malam takaran total 4g bubuk kopi mengurangi konsumsi kopi kopi booster energi,Kaitan sleep paralysis dan konsumsi kopi harian,https://www.alodokter.com/komunitas/topic/gangguan-tidura71227,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dok izin wktu krja tdur tratur smnjak dliburin suka ngak tdur pdhal siang akui bnyak tdur dn shinga mlam ngak tdur pola hdup brubah ngak trus2an sperti dn kbtulan pnya trikotilomania mmbuat menganggu caranya spaya tdur lbih dn bgaimana sembuh brubah pola hdup triko hilang permanen,Cara mengatasi jam tidur yang terbalik,https://www.alodokter.com/komunitas/topic/tidur7fad16,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dok bayi 3mggu mengenalkan tidur bayi siang bangun malamnya tidur,Cara mengajarkan waktu tidur pada bayi baru lahir,https://www.alodokter.com/komunitas/topic/waktu-tidur-bayid1a6ad,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat pagi dok 4 tidur mata merem pikiran tetep jalan tidur ngantuk kadang mata kunang2 pas siang tidur mencoba beli obat lelap biar tidur tetep tidur mohon solusinya dok badan lemes sempoyongan terima kasih,Cara mengatasi gangguan tidur,https://www.alodokter.com/komunitas/topic/gangguan-tidur8e727f,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2 sulit tidur dimalam mengantuk dipagi jam 6 pagi keluhan mengantuk malam mengonsumsi kafein alkohol susah tidur indra penciuman melemah kaitannya susah tidur melakukan aktifitas apapun dalam sehari membuat mengantuk dimalam terima kasih,Sulit tidur dimalam hari dan mengantuk dipagi hari,https://www.alodokter.com/komunitas/topic/susah-tidur031e6e,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat siang dokter 3 tidur 2 tidur 2 jam malam tidur kesal depresi tidur dokter dibantu analsik tidur terjaga,"Merasa kesal, depresi, dan tidak bisa tidur",https://www.alodokter.com/komunitas/topic/insomnia8b855e,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hallo dok usia mengaku mengalami susah tidur sekitaran matanya bewarna gelap usia tidur malam jam 8 jam 11 malam terbangun tidur subuh pagi jam 8 dgan jm 11 siang usia tertidur kasus dpat gangguan tidur usia mengalami demensia dok,Lansia yang menderita demensia yang mengalami gangguan tidur,https://www.alodokter.com/komunitas/topic/demensia-pada-lansia-yang-susah-tidur,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok ibu umur 53 mengeluh mengalami kesulitan tidur tidur bangun semalem hampir malam menimbulkan dampak negatif tugasnya guru ibu mencoba obat tidur resep membuat agak melayang keesokan paginya npkesehatannya mengalami kelebihan bb minum obat obat resep minum secangkir kopi decaffeinated pagi namu minum hingga 6 kaleng diet cola minum segelas anggur makan malam menyukai minuman kuat npmenurut penjabaran kasih tindakan terapetik ibu obat diresepkan dokter npterimakasih,Sulit tidur dan sering kebangun saat tidur,https://www.alodokter.com/komunitas/topic/kasus-sedativ---hipnotik,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
halo dok tiyas curhat dok jam tidur gampang banget begadang sehari ngerjain tugas kesiangan tidur siang kebalik mama memang kecil kaya jarang bolehin tidur siang pas smp tidur kebalik 100 dok sekolahnya siang 3 tidurnya jam 6 pagi dok tidur kerja kelompok perduli dampak dampaknya masuk berasa kaya gampang lupa tidur nyenyak bangun 2 jam gelisah mikirin buruk nafas cepat banget balikinya tidur siang biar tidurnya kebangun 2 jam gampang capek dok nyaranin minum obat tidur takut ketergantungan dok coba olahraga dok kaya manjur segitu dok terimakasih,Bagaimana cara mendapatkan kualitas tidur dengan baik,https://www.alodokter.com/komunitas/topic/jam-tidur-terbalik-dan-sering-terbangun-tiap-2-jam-sekali,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
hallo dok mlem mata buram iya dok mata skit dok gra begadang iya dok,Penyebab mata sakit di malam hari dan terasa buram,https://www.alodokter.com/komunitas/topic/mata-buram-c867d9,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
perempuan berusia 20th mengalami gangguan tidur hampir 4 dok perasaan ngantuk malam hampir 4 mengalami ketindihan takut tidurbahkan durasi ketindihan mencapai 30 menit disaat ketindihan disekujur tubuh kesemutan kedalam mulut lain-lain ketindihan bermimpi sadar mimpi melihat tidur mengatur mimpi disaat mimpi mengerikan benar benar nyata penjelasan logis diatas lakukan alami hampir 4 terimakasih,Penanganan untuk kesemutan berkepanjangan saat tidur,https://www.alodokter.com/komunitas/topic/tidak-bisa-tidur-selama-hampir-4-tahun-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
selamat malam dok bayi berusia 1bln 3 bangunjam 10 malam tidur jam 2 pagi iya dok,Penyebab bayi sering terbangun di malam hari dan baru tidur kembali di tengah malam,https://www.alodokter.com/komunitas/topic/bayi-sering-begadang-edccb4,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
malam dok dok mouth piece menghentikan mengurangi frekuensi ngorok sleep apnea rekomendasi,Penggunaan mouthpiece apakah dapat mengatasi tidur mendengkur?,https://www.alodokter.com/komunitas/topic/mouthpiece-buat-menghentikan-ngorok-sleep-apnea,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
misi dok anak mengalami night terror jelaskan menangis solusinya dok,Mengatasi anak yang sering mengalami nigh terror,https://www.alodokter.com/komunitas/topic/night-terror,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok npsaya begadang tugas menumpuk mungkin tidur jam 5 6 bangun jam 10 11 mengalami ketakutan jantung berdebar kadang susah tidur kadang emosi mendengar suara berisik adik berbicara pertanda kelelahan iya dok,Perasaan takut hingga jantung berdebar dan susah tidur,https://www.alodokter.com/komunitas/topic/apakah-ada-hubungannya-dengan-psikologis-atau-hanya-kelelahan-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
maaf dok anak laki laki usia 2 2 susah tidur tidur siang tidur malam nya tidur jam 10 jam 11 siang malam nya malam jam 9 jam 10 siang nya tidur jam 2 siang malam nya jam 11 12 malam nafsu makan nya berkurang anak nya aktif nya lakukan iya dok anak jam tidur nya normal nafsu makan nya terimakasih dok,Penyebab dan cara mengatasi susah tidur pada anak usia 2 tahun,https://www.alodokter.com/komunitas/topic/susah-tidur-pada-anak-usia-2-tahun,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok kebelakangan suka begadang membuat tidur diwaktu pagi jam 6 porsi nya 7 9 jam pola tidur ideal dok bagus nya stroke diusia dok,Suka begadang dan tidur di pagi hari,https://www.alodokter.com/komunitas/topic/pola-tidur4e9f3b,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
selamat pagi dok raynaldi umur 16 dok disini jam tidur terbalik dok malam tidur tidaj tidur contoh alami jam 2 siang terbangun tidur 8 pagi tidur dok iya mengatasi ampuh dok takut terkena serangan jantung,Cara mengatasi pola tidur yang terbalik,https://www.alodokter.com/komunitas/topic/saya-insomnia-yang-bisa-di-bilang-parag-dan-terbalik-jam,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
assalamualaikum dokter bayi alhamdulillah berusia 7 16 bb nya 7 kg baca referensi usia bayi 7 bb 7 kg normal dlm batas awal lahir inj mmg kenaikan bb bayi terbilang landai dok it normal dok mmpengaruhi tumbuh kembangnya depannya bb bayi dok bayi nyaman tidur dok gelisah dn nyenyak kepala nya suka berkeringat pakai pendingin ruangan it normal dok terima kasih dokter,"Bayi usia 7 bulat berat badan 7 kg, gelisah saat tidur, dan kepala sering berkeringat",https://www.alodokter.com/komunitas/topic/bb-bayi-naik-nya-lambat-dan-bayi-tidurnya-tidak-nyaman,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hai dok menanyakan gangguan alami bohongin tinggalin 3 cowo anggap kakak sahabat mempercayai membuat agak takut laki laki merasakan kehilangan down bad mood hampir tidur 10jam dalam sehari mengantuk meskipun mematuhi anjuran dokter makan takut memikirkan mohon jawabannya terimakasih,Perubahan suasana dan tidur berlebihan,https://www.alodokter.com/komunitas/topic/depresi-4bf45a,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hamil 6 tidur gelisah suka konsumsi alprazolam efek janin,Apakah obat alprazolam aman untuk ibu hamil 6 bulan?,https://www.alodokter.com/komunitas/topic/apakah-alprazolam-aman-untuk-ibu-hamil-6-bulan,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat malam dokdokter kehilangan nafas tidur akhir2 intensitasnya dlm tidur hilang nafas berkali2 bangun2 kaget sesak nafas kadang pas tidue tidur mendengkur jarang iya dok terima kasih dokter,Kehilangan napas saat tidur dan terbangun karena kaget,https://www.alodokter.com/komunitas/topic/hilang-nafas-saat-tidur,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20th dok mengalami sleep paralysis sp setahun sakit mengalami sp sakitnya hilang sp selesai sakitnya nyeri perih ngilu ditarik dlm kepala sampai2 takut pecah dalam kepala kepala hingga telinga sakit muncul bagian pinggang hilang sp selesai mengalami sp posisi tidur miring kanan kiri dengar ayah mengalami sp berpengaruh cepat sadar dr sp sakit ngilu sesak napas panik terima kasih dok,"Merasakan sakit, sesak napas dan panik saat sleep paralysis",https://www.alodokter.com/komunitas/topic/merasa-sakit-saat-sleep-paralysis,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok nisa berumur 17 sulit tidur berkhayal tidur terkadang cemas nafsu makan berubah kadang makan kadang gak makan seringkali malas melakukan apapun nyaman dirumah kesepian kesulitan berfikir peduli menangis iya mungkin memang dirumah terkadang bercerita oranglain mengerti situasi bercerita buku diary bercerita mendengarkan solusi berfikir mengurungkan niat takut,"Penyebab sering merasa cemas, sulit tidur dan selalu berkhayal",https://www.alodokter.com/komunitas/topic/sulit-tidur--nafsu-makan-selalu-berubah--kecemasan-yang-tak-tentu,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hallo dok nama friska umur 19th dok mengalami tindihan sleep paralysis awal mengalaminya tindihan bergerak bicara buka mata lain-lain seiring berjalannya tindihan berbeda alami dok tindihan kepala bergerak dok kayak maju mundur kadang berdenyut dok,Kepala bergerak sendiri dan berdenyut saat ketindihan,https://www.alodokter.com/komunitas/topic/sleep-paralysis281fab,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mengalami stress depresi susah tidur hampir 3 npapakah mengkonsumsi obat antidepressan iya konsumsi nh1amitriptyline,"Mengatasi rasa stres, depresi dan sulit tidur selama 3 bulan",https://www.alodokter.com/komunitas/topic/stress---gangguan-pikiran-yg-berlebihan--,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dok bayi umur 1 siang sore tidur malam jam i pagi kadang tidurnya nyenyak siang tidur pas gendong taruh bangun mengatasinya dok,Penanganan untuk sulit tidur pada bayi usia 1 bulan,https://www.alodokter.com/komunitas/topic/-97a87c,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
permisi dibolehkan makan tidur duduk makan dibolehkan tidur makanan terproses lambung 30 menit 1 jam jikalau makan tidur posisi duduk diperbolehkan,Dampak jika tidur dalam posisi duduk setelah makan,https://www.alodokter.com/komunitas/topic/tidur-duduk-setelah-makan1395b4,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dok melakukan rapid test semalam begadang tidur membuat hasil rapid test reaktif,Apakah kurang tidur dapat membuat hasil rapid test reaktif?,https://www.alodokter.com/komunitas/topic/apakah-begadang-atau-kurang-tidur-dapat-memicu-hasil-rapid-test,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dokter mengeluh sakit pinggang tulang punggung agak bengkok menonjol keluar duduk bungkuk kecapean berdiri mengalami nyeri membuat susah tidur mood jelek mudah emosional sarannya dokter,Sakit pinggang dan tulang punggung bengkok menonjol ke luar,https://www.alodokter.com/komunitas/topic/sakit-pinggang-atau-punggung,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok kecil badan kurus merokok kelas 2 smp umur 26 th berhenti merokok minum nafsu makan bertambah hingga membuat badan 79 kg dalam setahun tidur bernafas tidur berulang detiknya mencoba tidur membuat gejala bangun malamnya takut tidur dalam setahun gejala kambuh 5 x tidur harinya mendengkur keras tenggorokan kering dok kira kira iya dok tunggu jawabannya terimakasih dok,"Tidak bisa bernapas saat tidur, selalu bangun setiap malam, dan takut untuk tidur",https://www.alodokter.com/komunitas/topic/apa-saya-mendapati-gejala-sleep-apnea---,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
halo dok rara keluhan pusing sulit konsentrasi pandangan kabur terkadang agak mual makan susah kadang 1 itupun oaksakan minum jus buah susah tidur gejala darah rendah darah kafein sigaret berpengaruh iya dok terima kasih,"Sering pusing, sulit konsentrasi, pandangan kabur, mual, dan susah tidur",https://www.alodokter.com/komunitas/topic/pertanyaan-gejala-soal-kurang-darah-darah-rendah,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok bingung keadaan sedih berkepanjangan kesulitan tidur sakit bagian dada lelah malas melakukan hobi takut tertekan tujuan mati melakukan bunuh membatalkannya jujur sulit terbuka jarang bercerita mendengarkan cerita memberinya saran sulit menahan amarah takut membicarakannya putus asa berharga berdiam dirumah bangkit keadaan caranya pergi meninggalkan dunia kesulitan terimakasih,"Merasa sedih berkepanjangan, kesulitan tidur, sakit pada dada, sering merasa lelah",https://www.alodokter.com/komunitas/topic/apakah-saya-baik-baik-sajaecf702,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pagi dok kan tidur jam 5 pagi habis begadang bangun siang tdr jam 5 sore magrib begadang paginya olahraga berbahaya tidur mungkin,Dampak tidur tidak teratur dan olahraga bagi kesehatan,https://www.alodokter.com/komunitas/topic/soal-kesehatan-tubuh-saat-tidur-lalu-berolahraga,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat malam ayah malam kesulitan tidur gelisah badan ngilu mengeluarkan keringat dingin nafas pendek pendek 31x pusing mengeluhkan nyeri area dada batuk mulut pahit mual mengalami muntah muntah cairan siang keluhan utama pusing kepala bagian keringat dingin mual kesulitan makan mual muntah makan memiliki riwayat asam urat kadar asam urat mencapai angka 11 dalam 3 turun angka 5 tekanan darah 120 70 memiliki riwayat astma memiliki riwayat penyakit jantung merokok mengkonsumsi minuman beralkohol obat dikonsumsi diresepkan dokter lansoprazole kapsul 30mgdomperidone maleate tablet 10mgparacetamol 500mgallupurinol 300mgsuplemen yomari copyang mengurangi keluhan keluhan dirasakan malam istirahat konsumsi obat utuk dilanjutkan,"Cara mengatasi keluhan sulit tidur, gelisah, badan ngilu, keringat dingin, dan napas pendek",https://www.alodokter.com/komunitas/topic/bagaimana-cara-mengatasi-keluhan-sulit-tidur--gelisah--badan-ngilu--keringat,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
selamat malam dok 3 mengalami peningkatan jam tidur drastis terkadang tidur seharian bangun toilet minum nafsu makan turun drastis semulanya makan teratur makan sehari itupun dibilang porsi minum atay makan camilan bertambah jarang mood berantakan berubah dalam menit berubah drastis marah senang sedih terpikirkan bunuh terlintas berdiam menyakiti kembalikan jam tidur jadwal makan dok caranya mohon bantu jawab dok,"Cara mengatasi jam tidur berlebih, nafsu makan menurun, dan mood berantakan",https://www.alodokter.com/komunitas/topic/jam-tidur-berlebih--nafsu-makan-menurun--dan-mood-berantakan,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
dok bayi usia 1 1 masuk usia 1 mandi disusuin bayi tidur2 membutuhkan berjam untk menyusuinya hingga tidur digendong tidur tidur terbangun iya,Penyebab bayi susah tidur,https://www.alodokter.com/komunitas/topic/bayi-setelah-dimandikan--disusuin-tidak-tidur,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
halo dok 5 susah mengalami tidur berkualitas cemas emosi labil tidur mengkonsumsi alcohol tidur berhenti 3 gangguan tidur cemas muncul obat mengatasi keluhan terimakasih,"Cara mengatasi susah tidur, cemas, dan emosi labil",https://www.alodokter.com/komunitas/topic/bagaimana-cara-mendapatkan-obat-depresi,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dok hampir sebulan sulit tidur streess depresi bersih obat obatan galau kekurangan uang pokoknya beban deh lantas susah tidur,Penyebab susah tidur selama sebulan,https://www.alodokter.com/komunitas/topic/sulit-tidurf29f04,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat siang dok bayi susah tidur tidur nya sebentar 1jam siang malam kadang rewel pengennya main usianya 6 berbahaya,"Bayi usia 6 bulan susah tidur, apakah berbahaya?",https://www.alodokter.com/komunitas/topic/bayi-susah-tidur-,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tidur pagi sekitaran jam 10 pagi jam 6 sore dok lakukan kesehatan tergganggu,Apakah boleh tidur malam diganti menjadi pagi hari?,https://www.alodokter.com/komunitas/topic/apakah-boleh-tidur-malam-di-ganti-jadi-pagi-hari-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
halo dok aktifitas sebentar diluar pulang2 badan lemas coba tidur tidur nya gak dok sebntar sebentar bangun sebntar sebentar bangun badan capek banget iya dok,Tidur cuma sebentar-sebentar disertai rasa lemas,https://www.alodokter.com/komunitas/topic/tidur-sebentar-badan-terasa-lemas-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ahir susah tidur mlam tdor siang bangunya cepat mlam susah bernafas sakit perut susah buang air sendawa pulacara mengatasinya bgmna,"Susah tidur di malam hari, susah bernapas, sakit perut, dan sering sendawa",https://www.alodokter.com/komunitas/topic/susah-tdur-di-mlam-hari,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat malam dok rizqi usia 17 gejala alami alami menghayal rasakan sd habis menonton film kartu film kartun menghayal dalam film smp menghayal kamar mandi bercerita mendengar kaya suara bisik bisik susah tidur merilekskan dengar lagu menghayal bercerita susah tidur tidur say menghayal sadari tidurkira kira penyakit yah dok terima kasih selamat malam,Penyebab harus menghayal dulu sebelum tidur,https://www.alodokter.com/komunitas/topic/harus-menghayal-dulu-sebelum-tidur,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dok 2 dijawab keduanya iya 1 tidur pulas terbangun bab bak 2 terbangun tidur mendapati habis menangis tidur terima kasih dok,Kenapa bisa terbangun ditengah malam hanya untuk BAK?,https://www.alodokter.com/komunitas/topic/tidur7e4de0,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
halo dok septian anak perempuan umur 2tahun jam tidurnya normal 3 gak tidur malam kemrin bangun tidur sore jam 5 bangun sampek jam 11 siang jam 11 siang tidur jam 19 00 iya dok bawa kedokter anak please advice thanks,Penyebab anak usia 2 tahun tidak bisa tidur di malam hari,https://www.alodokter.com/komunitas/topic/bayi-2-tahun-tidur-tidak-normal--,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
anak laki2 berumur 3 bayi menangis rewel umur setahun tidur malam pules tidur nyenyak layaknya anak2 tidur malam menangis amp teriak layaknya kaya habis mimpi buruk tua lembutin gk berpengaruh si anak bentakan si anak diam iya dok solusinya,Penyebab anak sering menangis mendadak saat tidur malam,https://www.alodokter.com/komunitas/topic/sampai-anak-umur-berapa-kalau-tidur-malem-berhenti-menangis-secara,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dok iya badan kaya lemas susah tidur gelisa tidur mual napsu makan udh sore suka meriang mulut pahit,"Badan lemas, susah tidur, gelisah, mual, tidak nafsu makan, dan mulut terasa pahit",https://www.alodokter.com/komunitas/topic/bertanya57bf40,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
selamat sore dok brsaya perempuan berusia 21 setahunan mengalami kesulitan tidur ketakutan tertidur jarang ngantuk kadang terjaga hingga 1 2 malam tidur terbangun mencukupi tidur harian dok sleep hygine ketat mencoba obat tidur dijual apotek tidur membaik mengalami penurunan aktivitas terganggu pola tidur mengkhawatirkan resiko penyakit jangka panjangnya adakah resiko jangka akibat pola tidur memeriksakan dokter iya terima kasih,"Kesulitan tidur, ketakutan setiap akan tidur, dan jarang mengantuk",https://www.alodokter.com/komunitas/topic/kesulitan-tidur-selama-berbulan-bulan,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dok tidur mimpi buruk hingga membuat takut tidur tidur ditemani takut cemas tidur takut iya,Tidur selalu mimpi buruk hingga membuat takut untuk tidur,https://www.alodokter.com/komunitas/topic/kenapa-belakangan-ini-saya-selalu-takut-untuk-tidur-malam-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hallo dok tanyakemaren nherjain skripsi 2 masuk angin konsumsi pil diet membuat badan gemetar lemas keaulitan tidur 3 berobat enak tidur konsumsi mie instan pedas jalan2 malam tidur dok idah 5 pikiran rileks sulit tidur lelap sembuh dok normal pergi dokter dok permasalahan nya,Cara mengatasi gangguan tidur,https://www.alodokter.com/komunitas/topic/insomnia57bd84,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kadang sakit ditelinga terkadang kepala susah tidur malam5 diagnosa dokter renitis alergi,Tenggorokan terasa mengganjal disertai keluhan nyeri telinga dan kepala serta sulit tidur,https://www.alodokter.com/komunitas/topic/kerongkongan-terasa-mengganjal,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok penyebab tidur peduli defresi,Penyebab sering sekali tidur,https://www.alodokter.com/komunitas/topic/defresicfffc3,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
dokter tidur lukul 12 malam jam 2 terbangun merasakan resah gak bksa tidur mimpi buruk,Terbangun dan merasa gelisah saat tidur tengah malam,https://www.alodokter.com/komunitas/topic/tidur4d91dc,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
dok depresi hingga tidur mendingan tidur sehari cm tidur max 3 jam ngantuk slama tidur kebangun dipaksa tidur gini insom gapernah gabsa tidur gini tidur malam tidur pagi tipe ckup mudah tidur diiringi instrumen tidur 8 9 jam skr tidur bermimpi sebentar mimpi gabisa tidur tidur,Tidak bisa tidur pasca depresi,https://www.alodokter.com/komunitas/topic/tidak-bisa-tidur4cc0aa,Gangguan tidur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hai dokter nadia aceh kelelahan perilaku anak berumur 2tahun tidur malam nya jam 2 jam 3 malam wajar kecil bergadang sampek pagi dokter solusinya si anak tidur nya porsi anak tidur semoga dijawb terimakasih,Solusi mengatasi pola tidur tidak pernah teratur,https://www.alodokter.com/komunitas/topic/anak-saya-tidur-tidak-pernah-teratur-apa-yang-harus-saya,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
slamat malam dok bayi umur 9 tidur malam terkejut bangun ketakutan rewel,Penyebab bayi sering terbangun pada malam hari,https://www.alodokter.com/komunitas/topic/kenapa-bayi-bangun-di-tengah-malam-,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
siang dokter mama tidur memikirkan paman adik kandung mama meninggal seminggu kira2 obat tidur cocok mama mama penyakit diabetes dideritanya 20 an tipe stadium 1 minum obat diabet penjagaan makanan konsumsi trimakasih,Solusi untuk mengatasi susah tidur,https://www.alodokter.com/komunitas/topic/susah-tidur4ae236,Gangguan tidur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dok barusan ngalamin sleep paralysis badan bener2 bergerak sadar sleep paralysis dalam hati mikir ketindihan mimpi bangun bener2 takut banget bangun badan kaya bener2 tindihin agak hilang beratnya sleep paralysis pas memaksa badan gerakin badan kaya teken banget kerasa bagian perut tidur mimpi bener2 aneh susah jelasin dok intinya dalam mimpi melihat mata muter2 gtu mimpinya memang pola tidurnya kacau dok kadang tidur 5 jam 3 jambangun tidur teratur banget stress dokter iya saranya iya dok bener2 binggung mikir memang gangguan medis ganguan supranatural,"Sensasi tubuh seperti tertindih, sulit bergerak, dan berat saat tidur apakah berbahaya?",https://www.alodokter.com/komunitas/topic/sleep-paralysisb07983,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dok hamil 27 perut membesar punggung pegal tidur tidur slalu usahakan tidur miring kanan kiri tidur sadar merubah posisi telentang kaki tekuk tidur bahayakah iya dok posisi tidur aman,Dampak jika sering tidur dengan posisi terlentang saat hamil 27 minggu,https://www.alodokter.com/komunitas/topic/berubah-posisi-ke-tidur-telentang-saat-hamil,Gangguan tidur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
sulit terjaga pagi siang bangun tidur jam 8 pagi jam 12 siang ngantuk malam sulit tidur padat istirahat malam jam 2 malam sakit iya dok,Mengatasi sulit tidur di malam hari dan mengantuk di siang hari,https://www.alodokter.com/komunitas/topic/gangguan-tidur5b11e9,Gangguan tidur,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
